130.	1.0136495583323886
129.9	1.0136533916992203
129.8	1.0136572470754623
129.7	1.0136611246381637
129.6	1.0136650245611707
129.5	1.0136689470152684
129.4	1.0136728921683138
129.3	1.0136768601853652
129.2	1.013680851228802
129.1	1.013684865458439
129.	1.0136889030316363
128.9	1.0136929641034023
128.8	1.0136970488264905
128.7	1.0137011573514978
128.6	1.0137052898269472
128.5	1.0137094463993779
128.4	1.013713627213422
128.3	1.0137178324118854
128.2	1.013722062135818
128.1	1.0137263165245864
128.	1.0137305957159382
127.9	1.0137348998460685
127.8	1.0137392290497216
127.7	1.0137435834602604
127.6	1.0137479632094797
127.5	1.0137523684278378
127.4	1.0137567992445182
127.3	1.0137612557874798
127.2	1.0137657381835041
127.1	1.0137702465582394
127.	1.0137747810362452
126.9	1.0137793417410308
126.8	1.0137839287950996
126.7	1.0137885423199848
126.6	1.0137931824362838
126.5	1.0137978492636979
126.4	1.013802542921064
126.3	1.013807263526387
126.2	1.013812011196871
126.1	1.0138167860489504
126.	1.0138215881983195
125.9	1.0138264177599585
125.8	1.0138312748481604
125.7	1.0138361595765595
125.6	1.013841072058155
125.5	1.0138460124053352
125.4	1.013850980729899
125.3	1.0138559771430824
125.2	1.0138610017555756
125.1	1.0138660546775478
125.	1.0138711360186645
124.9	1.0138762458881097
124.8	1.0138813843946028
124.7	1.0138865516464162
124.6	1.013891747751396
124.5	1.0138969728169762
124.4	1.0139022269501972
124.3	1.0139075102577184
124.2	1.0139128228458392
124.1	1.013918164820509
124.	1.0139235362873433
123.9	1.013928937351639
123.8	1.0139343681183868
123.7	1.0139398286922836
123.6	1.0139453191777474
123.5	1.0139508396789276
123.4	1.013956390299719
123.3	1.0139619711437706
123.2	1.0139675823145013
123.1	1.0139732239151067
123.	1.0139788960485714
122.9	1.0139845988176797
122.8	1.013990332325025
122.7	1.0139960966730204
122.6	1.0140018919639078
122.5	1.0140077182997664
122.4	1.0140135757825228
122.3	1.014019464513958
122.2	1.0140253845957197
122.1	1.0140313361293252
122.	1.0140373192161738
121.9	1.0140433339575528
121.8	1.0140493804546449
121.7	1.0140554588085362
121.6	1.0140615691202224
121.5	1.0140677114906187
121.4	1.0140738860204797
121.3	1.0140800928104279
121.2	1.01408633196105
121.1	1.014092603572876
121.	1.014098907746385
120.9	1.014105244582011
120.8	1.0141116141801505
120.7	1.0141180166411665
120.6	1.0141244520653938
120.5	1.0141309205531472
120.4	1.014137422204723
120.3	1.0141439571204076
120.2	1.014150525400479
120.1	1.014157127145216
120.	1.0141637624549003
119.9	1.0141704314298194
119.8	1.0141771341702772
119.7	1.014183870776592
119.6	1.0141906413491046
119.5	1.0141974459881824
119.4	1.0142042847942214
119.3	1.0142111578676523
119.2	1.0142180653089452
119.1	1.01422500721861
119.	1.0142319836972051
118.9	1.0142389948453372
118.8	1.0142460407636658
118.7	1.0142531215529083
118.6	1.0142602373138423
118.5	1.014267388147309
118.4	1.0142745741542178
118.3	1.014281795435547
118.2	1.01428905209235
118.1	1.0142963442257562
118.	1.0143036719369765
117.9	1.0143110353273024
117.8	1.0143184344981129
117.7	1.0143258695508761
117.6	1.014333340587151
117.5	1.0143408477085913
117.4	1.0143483910169484
117.3	1.014355970614073
117.2	1.0143635866019176
117.1	1.014371239082541
117.	1.0143789281581097
116.9	1.0143866539308983
116.8	1.0143944165032963
116.7	1.0144022159778057
116.6	1.0144100524570572
116.5	1.0144179260438442
116.4	1.0144258368409294
116.3	1.0144337849511642
116.2	1.0144417704775255
116.1	1.014449793523117
116.	1.014457854191172
115.9	1.0144659525850555
115.8	1.0144740888082666
115.7	1.014482262964438
115.6	1.0144904751573423
115.5	1.0144987254908886
115.4	1.014507014069128
115.3	1.014515340996254
115.2	1.0145237063766057
115.1	1.0145321103146674
115.	1.0145405529150708
114.9	1.014549034282599
114.8	1.0145575545221837
114.7	1.0145661137389115
114.6	1.0145747120380229
114.5	1.0145833495249135
114.4	1.0145920263051362
114.3	1.0146007424844041
114.2	1.0146094981685887
114.1	1.0146182934637245
114.	1.014627128476008
113.9	1.0146360033118016
113.8	1.0146449180776316
113.7	1.0146538728801926
113.6	1.0146628678263467
113.5	1.0146719030231268
113.4	1.0146809785777346
113.3	1.0146900945975457
113.2	1.0146992511901076
113.1	1.0147084484631426
113.	1.014717686524548
112.9	1.0147269654823983
112.8	1.0147362854449453
112.7	1.0147456465206188
112.6	1.0147550488180292
112.5	1.014764492445967
112.4	1.0147739775134046
112.3	1.014783504129497
112.2	1.014793072403583
112.1	1.0148026824451846
112.	1.0148123343640107
111.9	1.0148220282699567
111.8	1.014831764273103
111.7	1.0148415424837576
111.6	1.0148513630124179
111.5	1.0148612259695746
111.4	1.0148711314658985
111.3	1.0148810796122492
111.2	1.014891070519678
111.1	1.0149011042994278
111.	1.0149111810629343
110.9	1.0149213009218245
110.8	1.0149314639879214
110.7	1.0149416703732406
110.6	1.0149519201899941
110.5	1.0149622135505876
110.4	1.0149725505676246
110.3	1.0149829313539036
110.2	1.0149933560224225
110.1	1.015003824686374
110.	1.0150143374591512
109.9	1.0150248944543452
109.8	1.0150354957857457
109.7	1.0150461415673422
109.6	1.015056831913324
109.5	1.0150675669380806
109.4	1.0150783467562032
109.3	1.015089171482483
109.2	1.015100041231912
109.1	1.015110956119685
109.	1.015121916261199
